User-ID,total_ratings,avg_rating,rating_std,unique_books,Age,Country,Age_filled,has_age
6347,5,7.8,1.924,5,19.0,Unknown,19.0,True
6360,3,8.333,0.577,3,21.0,Unknown,21.0,True
6364,4,10.0,0.0,4,32.0,Unknown,32.0,True
6366,19,6.842,2.141,19,20.0,Unknown,20.0,True
6389,3,6.333,1.528,3,,Unknown,34.0,False
6398,6,6.333,1.366,6,20.0,Unknown,20.0,True
6401,4,5.0,0.816,4,,Unknown,34.0,False
6411,3,7.0,1.0,3,17.0,Unknown,17.0,True
6431,19,7.263,2.156,19,30.0,Unknown,30.0,True
6432,4,5.75,1.5,4,21.0,Unknown,21.0,True
6450,3,9.667,0.577,3,26.0,Unknown,26.0,True
6460,3,9.333,0.577,3,,Unknown,34.0,False
6492,5,6.8,2.775,5,35.0,Unknown,35.0,True
6497,7,6.571,1.618,7,,Unknown,34.0,False
6501,4,7.0,0.816,4,25.0,Unknown,25.0,True
6505,6,6.833,1.169,6,56.0,Unknown,56.0,True
6507,5,7.6,1.517,5,26.0,Unknown,26.0,True
6509,6,7.5,0.837,6,37.0,Unknown,37.0,True
6516,4,6.0,0.816,4,22.0,Unknown,22.0,True
6532,38,8.026,1.551,38,,Unknown,34.0,False
6537,20,6.85,1.694,20,28.0,Unknown,28.0,True
6543,177,7.593,1.42,177,34.0,Unknown,34.0,True
6563,68,7.382,2.03,68,31.0,Unknown,31.0,True
6564,44,8.432,1.634,44,37.0,Unknown,37.0,True
6566,12,7.083,1.676,12,,Unknown,34.0,False
6575,237,7.198,1.778,237,,Unknown,34.0,False
6577,15,7.133,1.885,15,62.0,Unknown,62.0,True
6582,5,5.2,1.304,5,35.0,Unknown,35.0,True
6597,3,6.0,1.0,3,,Unknown,34.0,False
6603,4,8.75,2.5,4,31.0,Unknown,31.0,True
6604,8,7.75,2.493,8,48.0,Unknown,48.0,True
6611,44,9.114,1.104,44,22.0,Unknown,22.0,True
6637,3,9.333,1.155,3,30.0,Unknown,30.0,True
6657,3,7.0,0.0,3,,Unknown,34.0,False
6662,23,7.739,1.214,23,31.0,Unknown,31.0,True
6671,8,4.75,0.463,8,54.0,Unknown,54.0,True
6679,6,8.667,1.211,6,,Unknown,34.0,False
6680,4,7.25,1.893,4,17.0,Unknown,17.0,True
6689,7,8.429,2.936,7,,Unknown,34.0,False
6700,3,8.333,0.577,3,21.0,Unknown,21.0,True
6731,15,7.533,1.922,15,29.0,Unknown,29.0,True
6763,3,8.0,1.732,3,,Unknown,34.0,False
6764,3,8.333,0.577,3,,Unknown,34.0,False
6769,8,7.5,1.195,8,56.0,Unknown,56.0,True
6772,29,6.483,1.214,29,,Unknown,34.0,False
6781,6,8.667,1.211,6,22.0,Unknown,22.0,True
6789,8,6.875,2.232,8,,Unknown,34.0,False
6840,7,7.143,1.069,7,17.0,Unknown,17.0,True
6865,8,8.875,0.835,8,40.0,Unknown,40.0,True
6866,4,5.75,0.957,4,51.0,Unknown,51.0,True
6871,6,4.5,1.643,6,28.0,Unknown,28.0,True
6883,4,7.25,1.5,4,23.0,Unknown,23.0,True
6884,4,7.75,0.5,4,25.0,Unknown,25.0,True
6889,7,6.714,2.69,7,20.0,Unknown,20.0,True
6893,3,8.0,1.732,3,20.0,Unknown,20.0,True
6894,8,8.0,2.619,8,20.0,Unknown,20.0,True
6900,3,8.667,1.528,3,25.0,Unknown,25.0,True
6906,4,7.0,1.633,4,63.0,Unknown,63.0,True
6931,3,7.333,1.528,3,44.0,Unknown,44.0,True
6958,9,6.111,1.453,9,,Unknown,34.0,False
6988,3,8.333,0.577,3,,Unknown,34.0,False
7021,3,7.333,0.577,3,39.0,Unknown,39.0,True
7033,3,6.333,2.309,3,29.0,Unknown,29.0,True
7056,6,7.5,1.517,6,31.0,Unknown,31.0,True
7060,7,8.571,0.787,7,16.0,Unknown,16.0,True
7072,8,6.5,1.512,8,11.0,Unknown,11.0,True
7079,6,8.0,1.414,6,,Unknown,34.0,False
7082,24,6.958,1.301,24,,Unknown,34.0,False
7105,54,6.981,1.796,54,,Unknown,34.0,False
7107,3,8.333,1.528,3,,Unknown,34.0,False
7125,69,7.884,1.745,69,28.0,Unknown,28.0,True
7128,16,9.562,0.727,16,,Unknown,34.0,False
7132,5,8.0,1.581,5,44.0,Unknown,44.0,True
7134,22,7.909,1.151,22,23.0,Unknown,23.0,True
7154,6,4.833,0.408,6,,Unknown,34.0,False
7155,9,6.889,3.14,9,32.0,Unknown,32.0,True
7158,54,7.648,2.225,54,30.0,Unknown,30.0,True
7181,13,8.385,1.325,13,24.0,Unknown,24.0,True
7197,3,7.333,1.155,3,36.0,Unknown,36.0,True
7207,6,7.667,1.506,6,25.0,Unknown,25.0,True
7210,26,7.269,2.089,26,,Unknown,34.0,False
7233,3,7.0,1.0,3,,Unknown,34.0,False
7248,4,6.75,2.363,4,22.0,Unknown,22.0,True
7253,3,6.333,2.082,3,32.0,Unknown,32.0,True
7259,3,8.333,1.155,3,,Unknown,34.0,False
7266,3,8.0,0.0,3,,Unknown,34.0,False
7275,5,7.0,0.707,5,22.0,Unknown,22.0,True
7283,32,8.469,1.319,32,30.0,Unknown,30.0,True
7286,108,8.454,1.901,108,28.0,Unknown,28.0,True
7312,13,7.308,2.359,13,23.0,Unknown,23.0,True
7318,4,8.25,0.5,4,34.0,Unknown,34.0,True
7319,4,8.5,1.0,4,23.0,Unknown,23.0,True
7338,4,9.0,0.0,4,33.0,Unknown,33.0,True
7341,4,7.25,1.708,4,,Unknown,34.0,False
7346,324,7.772,1.136,324,49.0,Unknown,49.0,True
7352,12,6.25,2.094,12,53.0,Unknown,53.0,True
7371,16,8.062,1.436,16,26.0,Unknown,26.0,True
7384,5,7.0,1.414,5,28.0,Unknown,28.0,True
7400,5,7.8,0.837,5,22.0,Unknown,22.0,True
7409,3,6.333,2.082,3,,Unknown,34.0,False
7418,7,6.286,1.799,7,34.0,Unknown,34.0,True
7426,12,7.083,2.392,12,,Unknown,34.0,False
7454,4,7.75,0.5,4,29.0,Unknown,29.0,True
7474,4,3.75,2.062,4,50.0,Unknown,50.0,True
7482,4,7.75,0.5,4,49.0,Unknown,49.0,True
7509,4,8.25,0.5,4,,Unknown,34.0,False
7528,6,7.5,1.643,6,,Unknown,34.0,False
7547,9,8.222,1.716,9,36.0,Unknown,36.0,True
7557,3,7.0,1.732,3,23.0,Unknown,23.0,True
7565,6,5.0,0.0,6,,Unknown,34.0,False
7569,9,7.778,1.394,9,22.0,Unknown,22.0,True
7607,3,7.333,2.082,3,,Unknown,34.0,False
7620,17,7.353,1.169,17,21.0,Unknown,21.0,True
7629,4,10.0,0.0,4,21.0,Unknown,21.0,True
7630,5,7.0,1.581,5,49.0,Unknown,49.0,True
7650,3,10.0,0.0,3,21.0,Unknown,21.0,True
7651,5,7.0,2.345,5,21.0,Unknown,21.0,True
7708,3,8.0,1.732,3,18.0,Unknown,18.0,True
7712,3,5.333,1.528,3,26.0,Unknown,26.0,True
7723,3,8.0,1.0,3,,Unknown,34.0,False
7792,3,8.333,0.577,3,60.0,Unknown,60.0,True
7809,8,9.25,1.165,8,,Unknown,34.0,False
7841,22,8.591,1.403,22,,Unknown,34.0,False
7853,5,7.0,0.707,5,,Unknown,34.0,False
7856,4,8.25,1.258,4,,Unknown,34.0,False
7860,8,7.75,0.886,8,,Unknown,34.0,False
7864,37,5.865,1.182,37,17.0,Unknown,17.0,True
7867,3,8.0,0.0,3,,Unknown,34.0,False
7882,13,7.462,1.127,13,34.0,Unknown,34.0,True
7886,3,5.667,1.155,3,27.0,Unknown,27.0,True
7887,15,9.133,1.727,15,23.0,Unknown,23.0,True
7889,3,8.0,2.0,3,18.0,Unknown,18.0,True
7890,6,8.167,2.229,6,,Unknown,34.0,False
7893,3,7.667,2.517,3,44.0,Unknown,44.0,True
7908,3,8.333,1.528,3,18.0,Unknown,18.0,True
7913,12,6.0,1.279,12,43.0,Unknown,43.0,True
7915,51,7.922,1.719,51,,Unknown,34.0,False
7916,5,7.4,0.894,5,,Unknown,34.0,False
7928,4,6.75,0.957,4,39.0,Unknown,39.0,True
7930,9,6.444,1.59,9,,Unknown,34.0,False
7936,3,6.667,0.577,3,51.0,Unknown,51.0,True
7941,3,8.333,1.528,3,,Unknown,34.0,False
7954,3,6.0,1.0,3,,Unknown,34.0,False
7958,32,8.75,1.391,32,27.0,Unknown,27.0,True
7962,5,8.4,1.517,5,54.0,Unknown,54.0,True
7970,6,6.833,1.329,6,,Unknown,34.0,False
7980,11,8.182,1.601,11,34.0,Unknown,34.0,True
7983,4,5.75,1.708,4,26.0,Unknown,26.0,True
8019,48,8.083,1.76,48,,Unknown,34.0,False
8034,3,6.0,1.732,3,31.0,Unknown,31.0,True
8040,6,7.5,1.643,6,,Unknown,34.0,False
8066,64,6.984,1.723,64,,Unknown,34.0,False
8067,129,9.047,1.59,129,26.0,Unknown,26.0,True
8089,5,8.4,1.517,5,,Unknown,34.0,False
8094,12,9.0,1.859,12,13.0,Unknown,13.0,True
8095,7,7.0,1.155,7,22.0,Unknown,22.0,True
8109,5,5.0,2.915,5,,Unknown,34.0,False
8115,3,7.667,0.577,3,,Unknown,34.0,False
8138,3,7.0,0.0,3,28.0,Unknown,28.0,True
8141,5,7.0,1.0,5,,Unknown,34.0,False
8167,32,6.656,1.961,32,39.0,Unknown,39.0,True
8185,4,7.5,1.732,4,,Unknown,34.0,False
8187,10,7.8,0.632,10,,Unknown,34.0,False
8188,7,7.143,2.116,7,,Unknown,34.0,False
8189,3,7.667,1.155,3,24.0,Unknown,24.0,True
8201,8,6.375,0.744,8,37.0,Unknown,37.0,True
8234,20,7.4,2.037,20,44.0,Unknown,44.0,True
8245,111,8.054,0.952,111,31.0,Unknown,31.0,True
8250,9,7.889,0.782,9,34.0,Unknown,34.0,True
8253,76,9.171,1.215,76,26.0,Unknown,26.0,True
8255,10,8.3,1.947,10,47.0,Unknown,47.0,True
8265,3,9.667,0.577,3,,Unknown,34.0,False
8284,41,8.61,1.115,41,28.0,Unknown,28.0,True
8290,7,7.571,1.718,7,,Unknown,34.0,False
8292,3,7.667,2.082,3,,Unknown,34.0,False
8313,5,6.8,1.643,5,36.0,Unknown,36.0,True
8314,7,6.0,3.215,7,36.0,Unknown,36.0,True
8323,16,6.062,1.289,16,48.0,Unknown,48.0,True
8344,7,5.429,2.37,7,35.0,Unknown,35.0,True
8362,28,7.464,1.17,28,28.0,Unknown,28.0,True
8380,4,8.0,1.414,4,19.0,Unknown,19.0,True
8454,71,8.099,1.3,71,,Unknown,34.0,False
8473,4,9.5,0.577,4,22.0,Unknown,22.0,True
8487,6,7.833,1.941,6,30.0,Unknown,30.0,True
8499,4,7.25,2.217,4,,Unknown,34.0,False
8511,3,7.0,1.0,3,,Unknown,34.0,False
8512,4,8.0,2.16,4,43.0,Unknown,43.0,True
8529,29,7.655,1.565,29,,Unknown,34.0,False
8530,3,8.0,1.0,3,16.0,Unknown,16.0,True
8537,4,7.0,1.414,4,43.0,Unknown,43.0,True
8568,3,7.0,2.0,3,,Unknown,34.0,False
8570,7,7.286,0.951,7,23.0,Unknown,23.0,True
8580,3,9.333,1.155,3,19.0,Unknown,19.0,True
8584,11,5.727,1.737,11,,Unknown,34.0,False
8590,6,7.0,1.095,6,23.0,Unknown,23.0,True
8613,3,8.0,2.646,3,69.0,Unknown,69.0,True
8639,4,6.5,1.732,4,,Unknown,34.0,False
8660,10,5.1,2.132,10,25.0,Unknown,25.0,True
8674,4,4.75,2.63,4,29.0,Unknown,29.0,True
8676,3,8.0,1.0,3,,Unknown,34.0,False
8680,16,6.062,1.526,16,,Unknown,34.0,False
8681,144,8.299,1.153,144,34.0,Unknown,34.0,True
8687,12,8.083,1.505,12,28.0,Unknown,28.0,True
8695,18,8.556,0.856,18,,Unknown,34.0,False
8699,3,6.667,1.528,3,72.0,Unknown,72.0,True
8734,35,7.629,1.087,35,,Unknown,34.0,False
8737,8,6.25,1.165,8,,Unknown,34.0,False
8739,5,6.8,1.789,5,51.0,Unknown,51.0,True
8752,3,7.0,0.0,3,45.0,Unknown,45.0,True
8765,7,3.714,1.704,7,60.0,Unknown,60.0,True
8782,29,9.0,1.414,29,,Unknown,34.0,False
8801,15,8.067,1.751,15,24.0,Unknown,24.0,True
8807,4,7.5,0.577,4,42.0,Unknown,42.0,True
8820,5,10.0,0.0,5,25.0,Unknown,25.0,True
8839,4,7.75,1.708,4,,Unknown,34.0,False
8840,3,6.333,1.155,3,,Unknown,34.0,False
8844,7,8.286,1.496,7,,Unknown,34.0,False
8855,4,9.0,2.0,4,26.0,Unknown,26.0,True
8864,16,7.5,1.461,16,26.0,Unknown,26.0,True
8870,11,6.364,1.206,11,45.0,Unknown,45.0,True
8872,24,6.958,1.546,24,65.0,Unknown,65.0,True
8890,197,8.03,1.265,197,47.0,Unknown,47.0,True
8930,5,8.2,0.447,5,78.0,Unknown,78.0,True
8935,13,8.692,1.437,13,35.0,Unknown,35.0,True
8936,54,8.333,1.149,54,18.0,Unknown,18.0,True
8937,23,8.348,1.555,23,37.0,Unknown,37.0,True
8955,5,7.6,1.817,5,42.0,Unknown,42.0,True
8961,4,9.0,0.816,4,28.0,Unknown,28.0,True
8966,3,7.667,0.577,3,24.0,Unknown,24.0,True
8971,57,9.175,1.325,57,27.0,Unknown,27.0,True
9016,5,8.2,1.483,5,28.0,Unknown,28.0,True
9029,28,5.643,1.339,28,,Unknown,34.0,False
9083,3,3.333,1.155,3,,Unknown,34.0,False
9094,8,8.5,2.777,8,14.0,Unknown,14.0,True
9138,8,8.25,2.121,8,,Unknown,34.0,False
9139,8,8.25,1.389,8,17.0,Unknown,17.0,True
9141,4,6.75,2.062,4,65.0,Unknown,65.0,True
9143,8,8.5,0.535,8,47.0,Unknown,47.0,True
9177,33,7.152,0.939,33,26.0,Unknown,26.0,True
9178,3,6.667,1.528,3,,Unknown,34.0,False
9183,7,7.0,1.414,7,31.0,Unknown,31.0,True
9188,9,5.222,1.302,9,,Unknown,34.0,False
9200,4,10.0,0.0,4,14.0,Unknown,14.0,True
9203,3,7.667,1.528,3,69.0,Unknown,69.0,True
9224,8,7.75,0.707,8,,Unknown,34.0,False
9226,8,7.75,0.886,8,27.0,Unknown,27.0,True
9227,26,7.462,1.449,26,24.0,Unknown,24.0,True
9276,7,7.286,1.604,7,39.0,Unknown,39.0,True
9279,4,6.25,2.5,4,,Unknown,34.0,False
9289,5,8.6,1.14,5,,Unknown,34.0,False
9302,3,8.333,1.528,3,36.0,Unknown,36.0,True
9313,11,6.636,1.027,11,,Unknown,34.0,False
9314,3,9.333,1.155,3,23.0,Unknown,23.0,True
9341,5,7.0,1.414,5,33.0,Unknown,33.0,True
9343,5,6.4,0.894,5,,Unknown,34.0,False
9344,9,6.778,1.481,9,,Unknown,34.0,False
9354,16,8.375,1.36,16,30.0,Unknown,30.0,True
9357,8,7.625,2.387,8,,Unknown,34.0,False
9373,3,7.333,0.577,3,40.0,Unknown,40.0,True
9381,15,7.133,1.506,15,,Unknown,34.0,False
9385,3,6.333,2.887,3,28.0,Unknown,28.0,True
9408,7,7.143,1.952,7,34.0,Unknown,34.0,True
9414,7,7.857,1.676,7,37.0,Unknown,37.0,True
9417,50,6.4,1.604,50,26.0,Unknown,26.0,True
9419,3,4.667,1.528,3,,Unknown,34.0,False
9440,26,8.769,1.945,26,21.0,Unknown,21.0,True
9454,8,7.125,1.458,8,,Unknown,34.0,False
9455,3,10.0,0.0,3,36.0,Unknown,36.0,True
9487,3,5.667,2.309,3,43.0,Unknown,43.0,True
9504,6,9.667,0.516,6,,Unknown,34.0,False
9516,5,6.8,2.588,5,27.0,Unknown,27.0,True
9555,3,6.0,1.732,3,29.0,Unknown,29.0,True
9568,9,7.0,1.225,9,44.0,Unknown,44.0,True
9571,17,8.235,1.602,17,27.0,Unknown,27.0,True
9574,14,6.857,1.351,14,33.0,Unknown,33.0,True
9613,60,7.833,1.699,60,34.0,Unknown,34.0,True
9615,3,4.667,1.528,3,,Unknown,34.0,False
9625,3,7.333,0.577,3,20.0,Unknown,20.0,True
9660,11,7.818,1.662,11,35.0,Unknown,35.0,True
9667,3,7.667,0.577,3,,Unknown,34.0,False
9717,6,7.667,1.211,6,16.0,Unknown,16.0,True
9718,4,7.25,0.957,4,35.0,Unknown,35.0,True
9747,29,8.448,2.08,29,,Unknown,34.0,False
9806,6,7.5,1.378,6,25.0,Unknown,25.0,True
9846,3,9.0,1.732,3,45.0,Unknown,45.0,True
9850,12,7.167,2.209,12,29.0,Unknown,29.0,True
9856,60,6.683,2.087,60,22.0,Unknown,22.0,True
9876,3,6.667,1.528,3,,Unknown,34.0,False
9899,4,8.75,1.258,4,50.0,Unknown,50.0,True
9908,42,8.476,1.234,42,36.0,Unknown,36.0,True
9918,4,8.25,0.957,4,17.0,Unknown,17.0,True
9929,4,10.0,0.0,4,43.0,Unknown,43.0,True
9974,6,6.167,2.317,6,,Unknown,34.0,False
10030,35,8.8,0.901,35,66.0,Unknown,66.0,True
10047,4,7.5,1.0,4,20.0,Unknown,20.0,True
10067,36,8.111,2.227,36,61.0,Unknown,61.0,True
10069,4,7.75,0.957,4,41.0,Unknown,41.0,True
10071,3,6.667,4.163,3,17.0,Unknown,17.0,True
10118,27,9.481,0.849,27,44.0,Unknown,44.0,True
10157,3,7.333,0.577,3,25.0,Unknown,25.0,True
10199,21,8.524,1.209,21,17.0,Unknown,17.0,True
10209,4,6.25,1.258,4,29.0,Unknown,29.0,True
10215,5,6.6,2.191,5,34.0,Unknown,34.0,True
10241,14,5.714,1.326,14,27.0,Unknown,27.0,True
10261,3,6.667,1.155,3,21.0,Unknown,21.0,True
10273,4,7.5,1.0,4,,Unknown,34.0,False
10314,64,7.156,1.504,64,,Unknown,34.0,False
10315,14,7.714,1.069,14,18.0,Unknown,18.0,True
10351,3,7.667,0.577,3,15.0,Unknown,15.0,True
10354,66,8.53,1.218,66,15.0,Unknown,15.0,True
10447,67,6.731,1.904,67,,Unknown,34.0,False
10478,3,4.667,0.577,3,,Unknown,34.0,False
10502,3,6.333,2.082,3,,Unknown,34.0,False
10508,3,7.0,1.732,3,,Unknown,34.0,False
10512,5,8.0,0.707,5,35.0,Unknown,35.0,True
10532,34,8.0,1.348,34,29.0,Unknown,29.0,True
10546,5,8.6,2.191,5,28.0,Unknown,28.0,True
10560,102,8.235,1.497,102,27.0,Unknown,27.0,True
10570,10,5.7,2.003,10,,Unknown,34.0,False
10571,5,7.6,1.517,5,25.0,Unknown,25.0,True
10590,17,7.059,1.478,17,22.0,Unknown,22.0,True
10601,4,7.75,0.957,4,58.0,Unknown,58.0,True
10607,5,9.2,0.837,5,60.0,Unknown,60.0,True
10619,6,6.5,1.378,6,33.0,Unknown,33.0,True
10643,3,8.333,1.528,3,,Unknown,34.0,False
10654,3,9.333,0.577,3,16.0,Unknown,16.0,True
10660,9,8.333,0.707,9,37.0,Unknown,37.0,True
10668,9,6.222,1.986,9,,Unknown,34.0,False
10681,9,7.556,1.014,9,,Unknown,34.0,False
10697,4,8.75,1.5,4,20.0,Unknown,20.0,True
10699,6,6.833,2.401,6,,Unknown,34.0,False
10714,4,6.5,1.732,4,39.0,Unknown,39.0,True
10729,3,7.333,0.577,3,35.0,Unknown,35.0,True
10750,11,7.091,1.973,11,24.0,Unknown,24.0,True
10776,3,7.667,1.528,3,29.0,Unknown,29.0,True
10813,4,7.5,0.577,4,45.0,Unknown,45.0,True
10819,88,8.068,1.153,88,27.0,Unknown,27.0,True
10829,4,8.75,0.957,4,38.0,Unknown,38.0,True
10830,4,8.5,1.291,4,21.0,Unknown,21.0,True
10836,8,7.625,2.669,8,,Unknown,34.0,False
10863,4,7.0,0.816,4,,Unknown,34.0,False
10875,6,7.667,1.633,6,21.0,Unknown,21.0,True
10917,10,5.2,0.632,10,,Unknown,34.0,False
10921,3,8.0,1.732,3,65.0,Unknown,65.0,True
10924,4,7.0,1.633,4,20.0,Unknown,20.0,True
10927,12,5.917,2.314,12,31.0,Unknown,31.0,True
10942,4,7.75,1.893,4,,Unknown,34.0,False
10946,12,5.167,0.577,12,,Unknown,34.0,False
10949,16,7.375,1.36,16,,Unknown,34.0,False
10951,3,8.333,0.577,3,62.0,Unknown,62.0,True
10959,4,8.25,0.957,4,57.0,Unknown,57.0,True
10963,3,4.667,3.215,3,22.0,Unknown,22.0,True
10965,10,8.0,1.247,10,22.0,Unknown,22.0,True
10985,8,7.125,1.246,8,38.0,Unknown,38.0,True
11006,3,9.333,0.577,3,49.0,Unknown,49.0,True
11037,3,7.333,2.517,3,,Unknown,34.0,False
11038,5,5.2,1.304,5,,Unknown,34.0,False
11070,6,6.167,1.169,6,,Unknown,34.0,False
11104,4,8.25,1.258,4,,Unknown,34.0,False
11120,26,7.731,0.919,26,58.0,Unknown,58.0,True
11136,3,8.0,2.0,3,27.0,Unknown,27.0,True
11172,5,8.4,0.894,5,27.0,Unknown,27.0,True
11179,11,6.909,1.7,11,,Unknown,34.0,False
11192,5,9.2,1.304,5,49.0,Unknown,49.0,True
11198,9,6.889,1.833,9,45.0,Unknown,45.0,True
11201,6,7.0,0.632,6,30.0,Unknown,30.0,True
11206,5,7.4,1.817,5,62.0,Unknown,62.0,True
11224,35,5.914,2.228,35,51.0,Unknown,51.0,True
11231,6,7.0,1.673,6,37.0,Unknown,37.0,True
11245,30,7.633,1.299,30,,Unknown,34.0,False
11260,5,5.2,1.095,5,37.0,Unknown,37.0,True
11266,4,9.5,0.577,4,,Unknown,34.0,False
11279,7,7.143,1.069,7,29.0,Unknown,29.0,True
11285,3,6.333,2.082,3,32.0,Unknown,32.0,True
11325,6,9.167,0.753,6,23.0,Unknown,23.0,True
11362,17,8.588,1.46,17,,Unknown,34.0,False
11393,8,5.125,3.227,8,73.0,Unknown,73.0,True
11399,16,4.938,1.692,16,,Unknown,34.0,False
11400,20,7.5,1.638,20,49.0,Unknown,49.0,True
11413,3,5.667,1.155,3,,Unknown,34.0,False
11425,4,6.25,1.5,4,15.0,Unknown,15.0,True
11435,5,8.0,2.0,5,61.0,Unknown,61.0,True
11451,12,7.417,1.443,12,,Unknown,34.0,False
11456,6,5.5,1.049,6,,Unknown,34.0,False
11464,7,8.0,1.414,7,16.0,Unknown,16.0,True
11514,3,7.0,1.732,3,,Unknown,34.0,False
11517,8,8.5,1.309,8,57.0,Unknown,57.0,True
11521,7,7.286,1.38,7,24.0,Unknown,24.0,True
11529,8,7.5,1.309,8,,Unknown,34.0,False
11532,9,7.222,1.787,9,,Unknown,34.0,False
11554,3,4.0,3.0,3,35.0,Unknown,35.0,True
11590,8,9.25,1.753,8,,Unknown,34.0,False
11601,79,8.43,2.384,79,,Unknown,34.0,False
11621,8,8.375,1.923,8,40.0,Unknown,40.0,True
11629,49,7.735,1.857,49,21.0,Unknown,21.0,True
11638,14,7.214,1.578,14,,Unknown,34.0,False
11639,5,8.6,1.517,5,,Unknown,34.0,False
11643,4,6.0,2.449,4,34.0,Unknown,34.0,True
11657,32,5.062,0.914,32,25.0,Unknown,25.0,True
11676,8524,7.284,2.029,8524,,Unknown,34.0,False
11687,56,9.089,1.587,56,47.0,Unknown,47.0,True
11690,8,7.375,1.061,8,30.0,Unknown,30.0,True
11708,7,7.571,1.512,7,,Unknown,34.0,False
11709,5,7.2,1.924,5,29.0,Unknown,29.0,True
11718,30,8.033,1.189,30,,Unknown,34.0,False
11724,45,7.6,1.176,45,42.0,Unknown,42.0,True
11737,3,9.0,1.732,3,31.0,Unknown,31.0,True
11766,3,7.667,0.577,3,25.0,Unknown,25.0,True
11776,6,8.5,0.548,6,31.0,Unknown,31.0,True
11788,11,7.727,1.191,11,30.0,Unknown,30.0,True
11795,5,8.0,1.414,5,41.0,Unknown,41.0,True
11805,8,6.75,0.886,8,21.0,Unknown,21.0,True
11817,17,7.353,1.32,17,,Unknown,34.0,False
11824,4,6.25,2.63,4,22.0,Unknown,22.0,True
11832,18,8.333,1.029,18,,Unknown,34.0,False
11844,3,7.667,0.577,3,,Unknown,34.0,False
11855,4,7.5,1.915,4,,Unknown,34.0,False
11881,4,8.25,0.957,4,32.0,Unknown,32.0,True
11916,17,7.588,2.033,17,,Unknown,34.0,False
11924,7,5.286,1.89,7,19.0,Unknown,19.0,True
11933,3,6.0,2.646,3,,Unknown,34.0,False
11944,18,7.889,1.641,18,21.0,Unknown,21.0,True
11974,11,6.0,1.549,11,29.0,Unknown,29.0,True
11993,113,8.549,1.439,113,37.0,Unknown,37.0,True
12021,3,8.667,1.528,3,,Unknown,34.0,False
12022,3,7.0,1.0,3,49.0,Unknown,49.0,True
12035,5,6.0,1.0,5,39.0,Unknown,39.0,True
12036,4,6.5,1.291,4,,Unknown,34.0,False
12046,3,3.333,0.577,3,26.0,Unknown,26.0,True
12080,3,7.333,2.082,3,50.0,Unknown,50.0,True
12081,6,6.333,2.658,6,19.0,Unknown,19.0,True
12100,73,7.356,0.77,73,26.0,Unknown,26.0,True
12110,3,6.667,1.155,3,43.0,Unknown,43.0,True
12112,8,7.875,0.835,8,40.0,Unknown,40.0,True
12122,10,7.2,1.687,10,26.0,Unknown,26.0,True
12123,9,6.0,1.581,9,,Unknown,34.0,False
12137,6,6.667,1.506,6,,Unknown,34.0,False
12143,12,8.5,2.316,12,51.0,Unknown,51.0,True
12154,23,7.174,0.778,23,41.0,Unknown,41.0,True
12173,4,7.75,1.5,4,23.0,Unknown,23.0,True
12189,12,6.417,1.782,12,24.0,Unknown,24.0,True
12194,18,8.889,1.367,18,,Unknown,34.0,False
12202,5,7.8,1.483,5,19.0,Unknown,19.0,True
12209,8,7.0,3.295,8,18.0,Unknown,18.0,True
12220,4,4.5,1.732,4,46.0,Unknown,46.0,True
12233,3,8.0,1.0,3,33.0,Unknown,33.0,True
12246,7,6.571,2.936,7,15.0,Unknown,15.0,True
12253,3,8.667,2.309,3,39.0,Unknown,39.0,True
12272,31,10.0,0.0,31,18.0,Unknown,18.0,True
12278,3,6.333,1.528,3,30.0,Unknown,30.0,True
12282,9,7.444,1.944,9,23.0,Unknown,23.0,True
12315,3,8.667,0.577,3,33.0,Unknown,33.0,True
12316,5,8.6,1.14,5,,Unknown,34.0,False
12328,3,6.333,1.528,3,28.0,Unknown,28.0,True
12330,5,8.8,1.643,5,30.0,Unknown,30.0,True
12331,7,7.857,2.116,7,31.0,Unknown,31.0,True
12333,4,8.25,1.5,4,18.0,Unknown,18.0,True
12348,6,6.167,2.927,6,23.0,Unknown,23.0,True
12362,7,6.857,2.673,7,54.0,Unknown,54.0,True
12387,5,6.2,1.095,5,21.0,Unknown,21.0,True
12388,5,6.8,1.789,5,28.0,Unknown,28.0,True
12392,4,4.0,1.414,4,,Unknown,34.0,False
12423,4,5.75,2.5,4,52.0,Unknown,52.0,True
12457,5,7.8,0.447,5,36.0,Unknown,36.0,True
12484,3,7.667,0.577,3,23.0,Unknown,23.0,True
12489,4,6.0,0.816,4,26.0,Unknown,26.0,True
12512,5,7.2,1.304,5,34.0,Unknown,34.0,True
12515,21,5.143,0.964,21,,Unknown,34.0,False
12518,3,6.667,1.528,3,,Unknown,34.0,False
12537,29,6.793,2.258,29,,Unknown,34.0,False
12538,144,8.132,1.529,144,18.0,Unknown,18.0,True
12554,3,10.0,0.0,3,42.0,Unknown,42.0,True
12567,3,7.333,1.528,3,,Unknown,34.0,False
12569,27,8.037,1.48,27,22.0,Unknown,22.0,True
12576,25,7.44,1.917,25,,Unknown,34.0,False
12578,3,8.0,2.0,3,26.0,Unknown,26.0,True
12614,5,7.4,0.548,5,51.0,Unknown,51.0,True
12619,9,6.333,1.414,9,56.0,Unknown,56.0,True
12641,5,6.8,0.447,5,25.0,Unknown,25.0,True
12650,47,7.298,1.02,47,27.0,Unknown,27.0,True
